Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Spirit Bear","Lower Bear > Bear Country > KLO Creek > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118135963/spirit-bear,3.8,-1,Sport,5.11b,1,,49.82378,-119.367
"Flower Power","Tulip Falls > Castlegar > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114937716/flower-power,3.8,-1,Sport,5.11b,1,90,49.36571,-117.93291
"Black Lung","Main Wall > Cedar Park > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/116848688/black-lung,3.8,-1,Sport,5.10c,1,98,49.77609,-119.53263
"Dr Scholl’s Funky Feet","The Hen House > Kamloops > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/112406516/dr-scholls-funky-feet,3.8,-1,Sport,5.10a,1,,50.57212,-120.13874
Wanglin,"Hassler Crag > Northern BC > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118794462/wanglin,3.8,-1,"Trad, TR",5.10a,1,70,55.61555,-121.89393
"Watching Banana's Bend","(c) Screeching Wall > (d) Maternal Group > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/110840809/watching-bananas-bend,3.0,-1,Sport,5.10b,1,100,49.44559,-119.56457
"Smear Tactics","The East Wall > Harrison Bluffs > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120244054/smear-tactics,3.6,-1,Sport,5.10a/b,1,80,49.2814,-121.78585
Schizophrenia,"Psyche Slab > Eldred Valley > Powell River > Sunshine Coast > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106214934/schizophrenia,3.4,-1,"Trad, Sport",5.10b,12,2000,50.1628,-124.2238
"What's Left","(c) Lower Red Tail > (b) Red Tail Group > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106190753/whats-left,2.6,-1,Sport,5.10a,1,60,49.43914,-119.56753
"Emotional Rescue","Rock of Ages > Chek > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119371674/emotional-rescue,3.6,-1,Sport,5.11a,1,40,49.9032,-123.1585
"Leap Frog","Tree Frog > Harrison Bluffs > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/109017619/leap-frog,3.6,-1,Sport,5.10a,1,100,49.2817,-121.7888
"The Mercenaries","Zebra Wall > Castlegar > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114281035/the-mercenaries,3.4,-1,Sport,5.10c,1,90,49.3432,-117.84151
"Faint Hope Claws","(d) Claim-it-All > (i) Northeastern Crags > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/111114200/faint-hope-claws,3.4,-1,Sport,5.10c,1,85,49.44911,-119.55532
"Punch The Monkey","Left > Beach > Kamloops > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108071463/punch-the-monkey,3.4,-1,Sport,5.10a,1,,50.7524,-120.72419
"Kiss Kiss Bang Bang","(a) The Terraces > (j) Grand Canyon > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106406660/kiss-kiss-bang-bang,3.2,-1,Sport,5.11a,1,75,49.44181,-119.55762
"Orphan Overhang","(b) Daycare > (g) Southern Crags > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/115122122/orphan-overhang,3.5,-1,"Sport, TR",5.9,1,32,49.43611,-119.56352
"Chromatic Suspension","Capone Wall > Rogues Gallery > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114512930/chromatic-suspension,3.5,-1,Sport,5.11d,1,70,49.94171,-123.16539
"Ridge Runner","Ronin's Corner > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105972220/ridge-runner,2.6,-1,"Trad, Sport",5.9,1,60,49.7035,-123.1376
"Instant Classic","Conroy's Castle > Chek > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107706905/instant-classic,2.9,-1,Sport,5.10a,1,85,49.90989,-123.15665
"Fear of Flying","Neat and Cool > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108204587/fear-of-flying,2.6,-1,"Trad, Sport",5.11a,1,72,49.706,-123.1403
Clippity-Do-Da,"Frolick > The Pillary > Area 44 > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114432048/clippity-do-da,3.4,-1,Sport,5.11b/c,1,85,49.89467,-123.16417
"Filth Infatuated","Forgotten Wall > Chek > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108268899/filth-infatuated,2.9,-1,Sport,5.11c,1,60,49.91054,-123.15621
"Pool Boy","Cougar Crag > Cypress Falls > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107288342/pool-boy,3.4,-1,Sport,5.11a,1,40,49.3522,-123.2413
"The Beaten Zone","AMO Wall > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108503871/the-beaten-zone,2.8,-1,Sport,5.7,1,98,49.67242,-123.15689
"Junkyard Patio","Forgotten Wall > Chek > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105962600/junkyard-patio,2.4,-1,Sport,5.11a,1,50,49.91054,-123.15621
"Original Thin","Genesis > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106999974/original-thin,2.5,-1,Sport,5.10c,1,70,49.6464,-123.2045
"Optical Delusion","(b) Foreplay Right > Foreplay Cliff > (k) Evergreen Drive Crags > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/112288669/optical-delusion,3.4,-1,Sport,5.11a,1,,49.4513,-119.56666
"Medusa's Werewolf","Jed Wall > The Pillary > Area 44 > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114431800/medusas-werewolf,3.2,-1,Sport,5.9,2,90,49.89482,-123.16409
"Swept Away","Seal Cove > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106010417/swept-away,2.6,-1,Sport,5.9,1,,49.6369,-123.2149
"Runcible Spoon","(g) The Corridor > (a) The Fortress > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106243892/runcible-spoon,2.8,-1,Sport,5.10a,1,70,49.43607,-119.56779
"Holy Grail","The Bog Wall > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108197972/holy-grail,2.4,-1,"Trad, TR",5.10a,1,40,49.6459,-123.2048
Dogmatism,"(b) Red Tail South > (b) Red Tail Group > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106229396/dogmatism,2.7,-1,Sport,5.9,1,73,49.43919,-119.56743
"Learning to Fly","Raven Wall > Comox Lake > Comox Lake > Vancouver Island > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119287663/learning-to-fly,3.6,-1,Sport,5.10b,1,45,49.62561,-125.08266
"White Noise","Reggae Wall > Slesse Creek > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119053759/white-noise,3.6,-1,Sport,5.12b/c,1,,49.07602,-121.71192
"One Finger or Two","Sleeping Princess Area (FTGU Centre) > From The Ground Up > Harrison Bluffs > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/113492655/one-finger-or-two,3.3,-1,"Sport, TR",5.11b/c,1,60,49.2817,-121.7888
"Back Draft","Hatzic Prairie > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/109193599/back-draft,3.6,-1,Sport,5.11a,1,85,49.2036,-122.2622
"Yellow Fever","Fern Hill > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106921534/yellow-fever,3.3,-1,Sport,5.12b/c,1,50,49.7224,-123.1025
Tachycardia,"Left > Beach > Kamloops > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108071264/tachycardia,3.6,-1,Sport,5.11a,1,,50.7524,-120.72419
"My One Muscle","Sully's Hangout > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107229962/my-one-muscle,2.9,-1,Sport,5.11a,1,70,49.36337,-123.02334
Expressway,"Gomer Wall > Cedar Park > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/116848476/expressway,3.7,-1,Sport,5.9,3,255,49.77624,-119.53432
"Masters of Mediocrity","The Courtyard > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114457839/masters-of-mediocrity,2.6,-1,Sport,5.10a,1,60,49.71393,-123.09943
"Way of the Warrior Monk","The Monastery > Chek > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119167382/way-of-the-warrior-monk,3.7,-1,Sport,5.11d,1,,49.90196,-123.15704
"Nurse Minitweak","(d) Doctors' Wall > (c) Doctors' Group > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119277591/nurse-minitweak,3.7,-1,Sport,5.12b,1,70,49.44324,-119.56601
Manzplaination,"Manzanita Wall > South Peak Crags > Chinese Mountains > Quadra Island > Vancouver Island > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117027346/manzplaination,3.7,-1,Sport,5.9,1,78,50.14076,-125.26197
"Another One Bites The Dust","Rock of Ages > Chek > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119449809/another-one-bites-the-dust,3.7,-1,Sport,5.12a,1,40,49.9032,-123.1585
"Lonely Boy","Lonely Boy > Lonely Crags > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117346850/lonely-boy,3.7,-1,Sport,5.10d,1,,49.78216,-119.51553
"Pull My Finger","The East Wall > Harrison Bluffs > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120831573/pull-my-finger,3.7,-1,Sport,5.11a,1,,49.2814,-121.78585
"Victoria Mordor","(b) Tottering Pillar > (j) Grand Canyon > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119913615/victoria-mordor,3.7,-1,Sport,5.11c,1,100,49.44214,-119.55729
"Lost Highway","(a) The Terraces > (j) Grand Canyon > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119727336/lost-highway,3.7,-1,Sport,5.11d,1,56,49.44181,-119.55762
"Trigger Finger Syndrome","Hassler Crag > Northern BC > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119032209/trigger-finger-syndrome,3.7,-1,"Sport, TR",5.11b,1,55,55.61555,-121.89393
"Rock Soft","(c) The Belfry > (j) Grand Canyon > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119856023/rock-soft,3.7,-1,Sport,5.11c,1,80,49.44188,-119.55666
"What Fir","WhatFir > The Pillary > Area 44 > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114431980/what-fir,3.7,-1,Sport,5.8,1,35,49.84043,-123.14618
"ACL Optional","High Country Bluff > Nelson > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/116627945/acl-optional,3.7,-1,"Sport, TR",5.10c,1,,49.34854,-117.26618
"The Oasis","Tulip Falls > Castlegar > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114937722/the-oasis,3.7,-1,Sport,5.11a,1,70,49.36571,-117.93291
Sanctuary,"The Halfway House > Rogues Gallery > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114513084/sanctuary,3.7,-1,Sport,5.11d,1,65,49.9463,-123.1665
"Put in a Holding Pattern","Hassler Crag > Northern BC > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118703567/put-in-a-holding-pattern,3.7,-1,"Trad, TR",5.10,1,,55.61555,-121.89393
"Jory's Glory","Hassler Crag > Northern BC > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118706299/jorys-glory,3.7,-1,"Trad, TR",5.10c,1,,55.61555,-121.89393
"The Future is Now","(d) Doctors' Wall > (c) Doctors' Group > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/113151931/the-future-is-now,3.7,-1,Sport,5.11d,1,,49.44324,-119.56601
"The Voices Told Me","Left Center > Beach > Kamloops > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107290919/the-voices-told-me,3.1,-1,Sport,5.9,1,90,50.7525,-120.72429
"Burning the Coil","Fern Hill > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107117833/burning-the-coil,3.7,-1,Sport,5.12d,1,90,49.7224,-123.1025
"Jump Start","Sugarloaf > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107768178/jump-start,1.8,-1,"Trad, TR",5.6,1,72,49.6457,-123.20551
"Duelling Banjos","Sector 1 > Nathan's Wall > Spillimacheen > Rockies > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107238037/duelling-banjos,3.7,-1,Sport,5.11c,1,50,50.9077,-116.4392
"Go Your Own Way","Rock of Ages > Chek > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119371694/go-your-own-way,3.5,-1,Sport,5.11d,1,40,49.9032,-123.1585
