Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Bone Chipper","Bone Chipper > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/111725464/bone-chipper,1.0,-1,Boulder,V4,1,10,34.2697,-118.60503
"Brake Check","Roadside Boulder > Arroyo Seco Boulders > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/118129855/brake-check,1.0,-1,Boulder,V-easy,1,8,34.20944,-118.1621
Scoops,"Oasis Boulder > Malibu Lieback Area > Malibu Tunnel Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/119157550/scoops,1.0,-1,Boulder,V-easy,1,10,34.07443,-118.70397
"Easy Face","Mommys Boys > Summit Boulders > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/117752931/easy-face,1.0,-1,Boulder,V-easy,1,14,34.2707,-118.6042
Thrillside,"Hillside Boulder > Arroyo Seco Boulders > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/118129930/thrillside,1.0,-1,Boulder,V-easy,1,8,34.2097,-118.16193
"Sand Gully","Pirate's Cove (aka The Beach or Corona Del Mar) > Corona Del Mar > Beaches > Los Angeles Basin > California",https://www.mountainproject.com/route/106755933/sand-gully,1.0,-1,Boulder,V1,1,20,33.5947,-117.87816
"Unnamed face","Roadside  Boulders > Piru Creek > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/113648822/unnamed-face,1.0,-1,Boulder,V0,1,,34.61523,-118.73687
"Turtle Shell","Turtle Rock > Main Area > Horse Flats > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/112321938/turtle-shell,1.0,-1,Boulder,V0+,1,10,34.33949,-118.01688
"Crab Shell Mantel","Resort Point > Lunada Bay Area > Palos Verdes Peninsula > Beaches > Los Angeles Basin > California",https://www.mountainproject.com/route/122021877/crab-shell-mantel,1.0,-1,Boulder,V0+,1,5,33.76365,-118.42222
"Short off width","Burn Victim > First Hill > El Cariso > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/107857047/short-off-width,1.0,-1,Boulder,V-easy,1,10,33.64473,-117.44223
"Ocean Face","Resort Point > Lunada Bay Area > Palos Verdes Peninsula > Beaches > Los Angeles Basin > California",https://www.mountainproject.com/route/122021896/ocean-face,1.0,-1,Boulder,V-easy,1,8,33.76365,-118.42222
"Salacious Crumb","Crystal Lake Boulders > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/107347681/salacious-crumb,1.0,-1,Boulder,"5.4 V-easy",1,30,34.3163,-117.8385
"Unnamed V0","Ummagumma Area 1 > Summit Boulders > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/106065996/unnamed-v0,1.0,-1,Boulder,V0,1,,34.271,-118.6036
"Jumpluff Traverse","Pirate's Cove (aka The Beach or Corona Del Mar) > Corona Del Mar > Beaches > Los Angeles Basin > California",https://www.mountainproject.com/route/121189951/jumpluff-traverse,1.0,-1,Boulder,V3-4,1,6,33.5947,-117.87816
"Francis of The Filth","Monker A > Monker Boulders > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/121801620/francis-of-the-filth,1.0,-1,Boulder,V0,1,16,34.30431,-117.83164
"Crawl Space","Temporal Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/120470772/crawl-space,1.0,-1,Boulder,V4,1,10,34.06552,-118.93271
"Why Follow the Fox","Temporal Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/121115114/why-follow-the-fox,1.0,-1,Boulder,V0,1,16,34.06552,-118.93271
"Big fun","Resort Point > Lunada Bay Area > Palos Verdes Peninsula > Beaches > Los Angeles Basin > California",https://www.mountainproject.com/route/120094078/big-fun,1.0,-1,Boulder,"V-easy R",1,10,33.76365,-118.42222
"Stairway to Heaven","Monker B > Monker Boulders > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/121801846/stairway-to-heaven,1.0,-1,Boulder,V1,1,16,34.3044,-117.83148
"Life is Short","Temporal Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/120470785/life-is-short,1.0,-1,Boulder,V2,1,7,34.06552,-118.93271
"Monker B Downclimb","Monker B > Monker Boulders > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/121801887/monker-b-downclimb,1.0,-1,Boulder,V-easy,1,12,34.3044,-117.83148
"Elf on The Shelf","Monker B > Monker Boulders > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/121801880/elf-on-the-shelf,1.0,-1,Boulder,"V1 PG13",1,16,34.3044,-117.83148
"...and the Battle Begun","Temporal Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/121115158/and-the-battle-begun,1.0,-1,Boulder,V2,1,16,34.06552,-118.93271
"Snake Bait","Bell View > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/120311813/snake-bait,1.0,-1,Boulder,V-easy,1,6,33.66386,-117.55603
"Pizza Dog","San Juan Canyon > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/120945168/pizza-dog,1.0,-1,Boulder,V0-,1,,33.61641,-117.42735
"Accelerated Development","Monker A > Monker Boulders > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/121801589/accelerated-development,1.0,-1,Boulder,V2,1,11,34.30431,-117.83164
"Unnamed Slab","Cluster 2 > Between Romeo Void and Main > Horse Flats > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/114945711/unnamed-slab,1.0,-1,Boulder,V-easy,1,,34.33951,-118.01357
"Arock Traverse","Party Slab Boulder > Malibu Lieback Area > Malibu Tunnel Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/119114921/arock-traverse,1.0,-1,Boulder,V3,1,15,34.07432,-118.70405
"Lip Mantle","Skull Rock > Summit Boulders > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/117752842/lip-mantle,1.0,-1,Boulder,V-easy,1,5,34.2706,-118.60416
"Rejector Seat","The Shelter Boulder > Between Romeo Void and Main > Horse Flats > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/114945305/rejector-seat,1.0,-1,Boulder,V2,1,,34.33916,-118.01339
"Face #2","Face Problems Boulder > Picnic Area > Malibu Tunnel Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/118246935/face-2,1.0,-1,Boulder,V1,1,14,34.07377,-118.70452
"Unnamed slab 2","A - Boulder (Left Of Trail) > Main Area > Horse Flats > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/114471682/unnamed-slab-2,1.0,-1,Boulder,V-easy,1,,34.34141,-118.01597
"Manzanita Toss","Pie Slice Area > Horse Flats > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/114939901/manzanita-toss,1.0,-1,Boulder,V1,1,,34.34231,-118.01812
Rat.,"The Cube / Terminator Area > Malibu Tunnel Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/122279334/rat,1.0,-1,Boulder,V1,1,10,34.07525,-118.70304
"Tender Extender","The ""across the creek boulders"" > Conglomerate Boulders (Templin boulders) > Piru Creek > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/118584711/tender-extender,1.0,-1,Boulder,V3,1,8,34.60983,-118.75252
"The Choad","Choadstool > Fictitioua Tree Boulders > Fictitioua Tree > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/115192463/the-choad,1.0,-1,Boulder,V4+,1,15,34.34089,-117.97947
"Corona Extra","Broken Glass Boulder > Hoodoo Canyon > Texas Canyon > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/114033945/corona-extra,1.0,-1,Boulder,V0,1,10,34.51543,-118.40714
"Unnamed Crack","The Fugitive > The Twilight Zone > Horse Flats > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/114945335/unnamed-crack,1.0,-1,Boulder,V0,1,,34.34073,-118.01432
Budweiser,"Broken Glass Boulder > Hoodoo Canyon > Texas Canyon > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/114033956/budweiser,1.0,-1,Boulder,V0,1,10,34.51543,-118.40714
"Saint Nicholas","Conglomerate Boulders (Templin boulders) - misc problems > Conglomerate Boulders (Templin boulders) > Piru Creek > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/113648912/saint-nicholas,1.0,-1,Boulder,V1,1,9,34.61078,-118.7499
"Another fun crack","Burn Victim > First Hill > El Cariso > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/107857087/another-fun-crack,1.0,-1,Boulder,V0,1,13,33.64473,-117.44223
Heineken,"Broken Glass Boulder > Hoodoo Canyon > Texas Canyon > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/114033995/heineken,1.0,-1,Boulder,V1,1,7,34.51543,-118.40714
"The Impressionist","Roadside  Boulders > Piru Creek > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/113967444/the-impressionist,1.0,-1,Boulder,V0+,1,12,34.61523,-118.73687
"Maybe Four","Unnamed Boulder > Teflon Presidents > Horse Flats > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/112908720/maybe-four,1.0,-1,Boulder,V3,1,,34.34268,-118.01345
"Beer Camp","Upper San Juan Boulders > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/110051098/beer-camp,1.0,-1,Boulder,V2,1,9,33.60723,-117.4336
Leviathan,"Nautical Nightmares > Basalt Boulders > Pelican Cove Area > Palos Verdes Peninsula > Beaches > Los Angeles Basin > California",https://www.mountainproject.com/route/122025487/leviathan,1.0,-1,Boulder,V-easy,1,8,33.74121,-118.40669
"Graffiti Isn't Art","Upper Tenaja Boulder > Tenaja Falls Boulders > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/112541463/graffiti-isnt-art,1.0,-1,Boulder,V-easy,1,,33.55609,-117.39808
"Finger Warmer","Roof Cluster > Top Rope Trail > Horse Flats > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/112908417/finger-warmer,1.0,-1,Boulder,V0,1,12,34.34636,-118.0161
"O-Face Sit-Start","O-Face Boulder > Top Rope Trail > Horse Flats > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/112074808/o-face-sit-start,1.0,-1,Boulder,V1,1,,34.34459,-118.0142
"Slick Rick","KinderCare Boulders > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/109913135/slick-rick,1.0,-1,Boulder,V0,1,10,33.63796,-117.41618
"Holy Crack!","Steve's Suggestion > El Cariso > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/107973799/holy-crack,1.0,-1,Boulder,V0,1,,33.64701,-117.44202
"Davey Jones.","Little Harbor/Shark Harbor > Beaches > Los Angeles Basin > California",https://www.mountainproject.com/route/108333716/davey-jones,1.0,-1,Boulder,V0-,1,15,33.38528,-118.47347
"Nice Warm Up","Nice Warm Up > El Cariso > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/107889810/nice-warm-up,1.0,-1,Boulder,V-easy,1,,33.64412,-117.44313
"Left mini arete","El Cariso - Misc Problems > El Cariso > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/108176042/left-mini-arete,1.0,-1,Boulder,V1-2,1,,33.64377,-117.44323
"Center Eliminate","Mommys Boys > Summit Boulders > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/107988615/center-eliminate,1.0,-1,Boulder,V2,1,15,34.2707,-118.6042
"Another Warm Up","Another Warm Up > First Hill > El Cariso > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/107889815/another-warm-up,1.0,-1,Boulder,V0-1,1,,33.64462,-117.4419
Eff'n'A,"Steve's Suggestion > El Cariso > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/107973780/effna,1.0,-1,Boulder,V-easy,1,11,33.64701,-117.44202
"Warmer Upper Crack","Lower Falls > Ortega Falls > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/122005535/warmer-upper-crack,1.0,-1,Boulder,V0-,1,16,33.6257,-117.42759
"A Couple Good Moves","Steve's Suggestion > El Cariso > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/107973794/a-couple-good-moves,1.0,-1,Boulder,V0-1,1,13,33.64701,-117.44202
"Irony escape","Another Boulder > Main Area > Horse Flats > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/109012544/irony-escape,1.0,-1,Boulder,V1,1,8,34.34112,-118.01653
"Zip Zap Rap","Crystal Lake Boulders > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/107347732/zip-zap-rap,1.0,-1,Boulder,V-easy,1,10,34.3163,-117.8385
"The Warm Up","Main Divide > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/107898809/the-warm-up,1.0,-1,Boulder,V-easy,1,12,33.64539,-117.39739
"Invisible Ladder","Other Routes > Rock Garden > Mount Baldy Road > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/107261014/invisible-ladder,1.0,-1,Boulder,V-easy,1,17,34.28159,-117.63997
"Above the Crowds","Other Routes > Rock Garden > Mount Baldy Road > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/107260804/above-the-crowds,1.0,-1,Boulder,V0,1,12,34.28159,-117.63997
"Young Grasshopper","Other Routes > Rock Garden > Mount Baldy Road > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/107261058/young-grasshopper,1.0,-1,Boulder,V-easy,1,12,34.28159,-117.63997
"Calico Chi","Other Routes > Rock Garden > Mount Baldy Road > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/107260971/calico-chi,1.0,-1,Boulder,V1-2,1,11,34.28159,-117.63997
"RJMFP (Run&Jump / Mantle for Practice)","New Inhabitants > Old LA Zoo > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/122570857/rjmfp-runjump-mantle-for-practice,1.0,-1,Boulder,V0,1,9,34.13374,-118.28894
"Unnamed V0","X4 Boulder > Main Area > Horse Flats > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/122600697/unnamed-v0,1.0,-1,Boulder,V0+,1,12,34.34098,-118.01648
"Ursa Major","New Inhabitants > Old LA Zoo > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/122551798/ursa-major,1.0,-1,Boulder,V4,1,15,34.13374,-118.28894
"Bears with Benefits","New Inhabitants > Old LA Zoo > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/122552020/bears-with-benefits,1.0,-1,Boulder,V4+,1,20,34.13374,-118.28894
"Hansae's Mantle","Canyon Crest Road Boulder > Arroyo Seco Boulders > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/119167641/hansaes-mantle,0.8,-1,Boulder,V0-,1,4,34.2086,-118.163
Lighthouse,"Resort Point > Lunada Bay Area > Palos Verdes Peninsula > Beaches > Los Angeles Basin > California",https://www.mountainproject.com/route/122021984/lighthouse,0.5,-1,Boulder,"V0- PG13",1,12,33.76365,-118.42222
Ying,"Other Routes > Rock Garden > Mount Baldy Road > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/107260822/ying,0.5,-1,Boulder,V0,1,8,34.28159,-117.63997
Bane,"Bridge Boulder > Arroyo Seco Boulders > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/107430926/bane,0.0,-1,Boulder,V3-,1,10,34.212,-118.1714
"Pabst Blue Ribbon","Broken Glass Boulder > Hoodoo Canyon > Texas Canyon > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/114033981/pabst-blue-ribbon,0.0,-1,Boulder,V0,1,8,34.51543,-118.40714
"no shoots just ladders","El Cariso - Misc Problems > El Cariso > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/107974934/no-shoots-just-ladders,0.0,-1,Boulder,V-easy,1,,33.64377,-117.44323
"First Problem","First Large Boulder > First Hill > El Cariso > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/107764974/first-problem,-1.0,-1,Boulder,V4+,1,,33.6448,-117.44224
"O-Face Crack","O-Face Boulder > Top Rope Trail > Horse Flats > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/112074822/o-face-crack,-1.0,-1,Boulder,V0-,1,13,34.34459,-118.0142
Slope-a-dope,"Steve's Suggestion > El Cariso > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/107973788/slope-a-dope,-1.0,-1,Boulder,V3-,1,8,33.64701,-117.44202
"Irene's Traverse","Other Routes > Rock Garden > Mount Baldy Road > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/108146759/irenes-traverse,-1.0,-1,Boulder,V-easy,1,13,34.28159,-117.63997
